chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
java/org/jfree/chart/renderer/category/DefaultCategoryItemRenderer.java,org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,11.0,8.0,0.72727275,0.0,Infinity
java/org/jfree/data/xy/AbstractXYZDataset.java,org.jfree.data.xy.AbstractXYZDataset,23.0,12.0,0.5217391,2.0,0.26086956
java/org/jfree/data/KeyedObjects.java,org.jfree.data.KeyedObjects,274.0,135.0,0.49270073,34.0,0.014491198
java/org/jfree/chart/block/RectangleConstraint.java,org.jfree.chart.block.RectangleConstraint,259.0,146.0,0.5637066,19.0,0.029668767
java/org/jfree/chart/event/PlotChangeEvent.java,org.jfree.chart.event.PlotChangeEvent,29.0,19.0,0.6551724,1.0,0.6551724
java/org/jfree/chart/plot/pie/MultiplePiePlot.java,org.jfree.chart.plot.pie.MultiplePiePlot,497.0,203.0,0.4084507,54.0,0.0075639016
java/org/jfree/chart/event/TitleChangeListener.java,org.jfree.chart.event.TitleChangeListener,12.0,9.0,0.75,0.0,Infinity
java/org/jfree/chart/api/LengthAdjustmentType.java,org.jfree.chart.api.LengthAdjustmentType,18.0,13.0,0.7222222,0.0,Infinity
java/org/jfree/chart/axis/CyclicNumberAxis.java,org.jfree.chart.axis.CyclicNumberAxis,900.0,389.0,0.43222222,80.0,0.005402778
java/org/jfree/data/xy/AbstractXYDataset.java,org.jfree.data.xy.AbstractXYDataset,51.0,27.0,0.5294118,5.0,0.10588236
java/org/jfree/chart/block/EntityBlockParams.java,org.jfree.chart.block.EntityBlockParams,14.0,11.0,0.78571427,0.0,Infinity
java/org/jfree/chart/event/ChartChangeEvent.java,org.jfree.chart.event.ChartChangeEvent,79.0,50.0,0.6329114,4.0,0.15822785
java/org/jfree/chart/swing/ApplicationFrame.java,org.jfree.chart.swing.ApplicationFrame,83.0,52.0,0.62650603,8.0,0.078313254
java/org/jfree/data/general/DefaultPieDataset.java,org.jfree.data.general.DefaultPieDataset,279.0,165.0,0.5913978,25.0,0.023655914
java/org/jfree/data/time/Quarter.java,org.jfree.data.time.Quarter,400.0,225.0,0.5625,25.0,0.0225
java/org/jfree/data/xy/XYSeries.java,org.jfree.data.xy.XYSeries,842.0,445.0,0.52850354,82.0,0.0064451653
java/org/jfree/data/statistics/HistogramBin.java,org.jfree.data.statistics.HistogramBin,116.0,58.0,0.5,11.0,0.045454547
java/org/jfree/chart/annotations/CategoryTextAnnotation.java,org.jfree.chart.annotations.CategoryTextAnnotation,189.0,96.0,0.50793654,18.0,0.028218696
java/org/jfree/data/category/DefaultIntervalCategoryDataset.java,org.jfree.data.category.DefaultIntervalCategoryDataset,659.0,335.0,0.50834596,70.0,0.007262085
java/org/jfree/data/xy/MatrixSeriesCollection.java,org.jfree.data.xy.MatrixSeriesCollection,231.0,133.0,0.57575756,19.0,0.03030303
java/org/jfree/chart/renderer/category/StackedBarRenderer.java,org.jfree.chart.renderer.category.StackedBarRenderer,260.0,97.0,0.37307692,25.0,0.014923077
java/org/jfree/chart/axis/Tick.java,org.jfree.chart.axis.Tick,126.0,67.0,0.53174603,9.0,0.05908289
java/org/jfree/data/KeyToGroupMap.java,org.jfree.data.KeyToGroupMap,246.0,99.0,0.40243903,26.0,0.015478424
java/org/jfree/chart/renderer/xy/XYBarPainter.java,org.jfree.chart.renderer.xy.XYBarPainter,38.0,34.0,0.8947368,0.0,Infinity
java/org/jfree/data/time/DynamicTimeSeriesCollection.java,org.jfree.data.time.DynamicTimeSeriesCollection,850.0,474.0,0.55764705,77.0,0.0072421697
java/org/jfree/chart/labels/XYItemLabelGenerator.java,org.jfree.chart.labels.XYItemLabelGenerator,17.0,14.0,0.8235294,0.0,Infinity
java/org/jfree/chart/renderer/category/CategoryStepRenderer.java,org.jfree.chart.renderer.category.CategoryStepRenderer,259.0,122.0,0.47104248,22.0,0.021411022
java/org/jfree/data/xy/XYZDataset.java,org.jfree.data.xy.XYZDataset,24.0,20.0,0.8333333,0.0,Infinity
java/org/jfree/chart/renderer/xy/XYBarRenderer.java,org.jfree.chart.renderer.xy.XYBarRenderer,943.0,434.0,0.4602333,116.0,0.003967528
java/org/jfree/chart/swing/editor/ChartEditorFactory.java,org.jfree.chart.swing.editor.ChartEditorFactory,13.0,10.0,0.7692308,0.0,Infinity
java/org/jfree/chart/swing/MouseWheelHandler.java,org.jfree.chart.swing.MouseWheelHandler,96.0,43.0,0.44791666,11.0,0.040719695
java/org/jfree/chart/event/MarkerChangeListener.java,org.jfree.chart.event.MarkerChangeListener,12.0,9.0,0.75,0.0,Infinity
java/org/jfree/chart/labels/ItemLabelAnchor.java,org.jfree.chart.labels.ItemLabelAnchor,106.0,79.0,0.745283,0.0,Infinity
java/org/jfree/chart/swing/OverlayChangeEvent.java,org.jfree.chart.swing.OverlayChangeEvent,14.0,9.0,0.64285713,0.0,Infinity
java/org/jfree/chart/annotations/AbstractAnnotation.java,org.jfree.chart.annotations.AbstractAnnotation,151.0,97.0,0.6423841,14.0,0.04588458
